,store,sido,gungu,store_address,_merge
0,수안점,부산광역시,동래구,"부산광역시 동래구 충렬대로218번길 26, 비동 1층(수안동)",both
1,명륜점,부산광역시,동래구,"부산광역시 동래구 시실로 50-4, 1층(명륜동,광일빌딩)",both
2,명장2호점,부산광역시,동래구,"부산광역시 동래구 반송로 339번길 8, 1동 101호(명장동,협진태양아파트상가)",both
3,온천장본점,부산광역시,동래구,부산광역시 동래구 금강로 90(온천동),both
4,미남점,부산광역시,동래구,"부산광역시 동래구 여고북로 109 (온천동,1층)",both
5,사직국민시장점,부산광역시,동래구,"부산광역시 동래구 사직북로 63번길 33-1,1층(사직동)",both
6,사직운동장점,부산광역시,동래구,"부산광역시 동래구 여고로 7, 1층(사직동)",both
7,안락점,부산광역시,동래구,부산광역시 동래구 충렬대로 428번길 50(안락동),both
8,오전점,경기도,의왕시,"경기도 의왕시 등칙골4길 14, 1층 103호(오전동)",both
9,부곡점,경기도,의왕시,경기도 의왕시 삼동 150-16,both
10,포일내손점,경기도,의왕시,경기도 의왕시 내손동652-15,both
11,남항점,부산광역시,영도구,"부산광역시 영도구 남항로19번길 38, 1층(남항동1가)",both
12,동삼점,부산광역시,영도구,부산광역시 영도구 동삼로 77(동삼동),both
13,청학점,부산광역시,영도구,"부산광역시 영도구 청학로 32, 4층 2호(청학동)",both
14,화정점,울산광역시,동구,울산광역시 동구 대송8길 31(화정동),both
15,남목점,울산광역시,동구,울산 동구 미포2길 50(동부동),both
16,전하1호점,울산광역시,동구,"울산광역시 동구 전하로 8, 1층(전하동",both
17,일산점,울산광역시,동구,울산광역시 동구 방어진순환도로 709(일산동),both
18,방어진점,울산광역시,동구,울산광역시 동구 동진2길 17(방어동),both
19,청북점,경기도,평택시,경기도 평택시 청북읍 안청로4길 42,both
20,소사벌점,경기도,평택시,경기도 평택시 비전동 1053,both
21,비전점,경기도,평택시,경기도 평택시 중앙로235 (비전동),both
22,동삭점,경기도,평택시,"경기도 평택시 동삭로 397 상가동 104,105호",both
23,태평,경기도,평택시,경기도 평택시 고덕면 궁리 75,both
24,팽성,경기도,평택시,경기도 평택시 팽성읍 송화리779-3,both
25,평택세교,경기도,평택시,경기도 평택시 세교2로 45 상가 109,both
26,장안점,경기도,평택시,경기도 평택시 추담로 58-78 상가동 107호,both
27,현대,경기도,평택시,경기도 평택시 이충동 381 현대상가 103호,both
28,서정1호점,경기도,평택시,경기도 평택시 서정동 871-19,both
29,지산서정점,경기도,평택시,경기도 평택시 서정동 799-2,both
30,포승,경기도,평택시,경기도 평택시 포승읍 도곡리 1121-6,both
31,안중,경기도,평택시,경기도 평택시 안중읍 안중로18번길 2-19,both
32,오산운암점,경기도,오산시,경기도 오산시 원동로6 (원동),both
33,고현,경기도,오산시,경기도 오산시 고현동 17,both
34,누읍,경기도,오산시,경기도 오산시 누읍로 20 104호,both
35,궐동,경기도,오산시,경기도 오산시 궐동 673-1 1층 (616-6),both
36,오산세교,경기도,오산시,경기도 오산시 수청동 8-1  10블럭(세교상업택지),both
37,은계,경기도,오산시,경기도 오산시 은계동 33-3,both
38,팔판점,경상남도,김해시,"경상남도 김해시 계동로23번길 5, 1층 111호(관동동, 대우프라자)",both
39,삼안점,경상남도,김해시,경상남도 김해시 삼안로 131번길 8-4(삼방동),both
40,부곡월산점,경상남도,김해시,"경상남도 김해시 월산로 111-67,1 1층 105호(부곡동, 신화프라자)",both
41,칠산점,경상남도,김해시,경상남도 김해시 칠산로 399번길 8(화목동),both
42,무계점,경상남도,김해시,"경상남도 김해시 장유로 301번길 3, 207호(무계동,청학프라자)",both
43,율하점,경상남도,김해시,"경상남도 김해시 율하2로 123, 113동 106호(율하동,율현마을동원로얄듀크아파트1차상가)",both
44,갑오점,경상남도,김해시,경남 김해시 장유면 대청리 332-4 대청프라자 A-218,both
45,삼문점,경상남도,김해시,경남 김해시 장유면 삼문리 30-2 석봉마을상가 109-203,both
46,주촌점,경상남도,김해시,경남 김해시 주촌면 서부로 1499번길 21,both
47,진례1호점,경상남도,김해시,경상남도 김해시 진례면 고모로 214,both
48,빙그레점,경상남도,김해시,경남 김해시 한림면 김해대로 914(가동),both
49,진영신도시점,경상남도,김해시,경남 김해시 진영읍 김해대로 365번길 18 105,both
50,한림정점,경상남도,김해시,경상남도 김해시 한림면 한림로 417,both
51,명동점(김),경상남도,김해시,경상남도 김해시 한림면 명동로 7,both
52,생림점,경상남도,김해시,경상남도 김해시 생림면 생림대로 960,both
53,삼계점,경상남도,김해시,경남 김해시 가야로30번길 17(삼계동),both
54,내동1호점,경상남도,김해시,경상남도 김해시 평전로 97-1(내동),both
55,외동점,경상남도,김해시,경남 김해시 외동 1246-3,both
56,부원점,경상남도,김해시,경상남도 김해시 김해대로 2325번길 22(부원동),both
57,어방점,경상남도,김해시,"경상남도 김해시 활천로 214번길5,101호(어방동,송대아트빌라)",both
58,삼방시장점,경상남도,김해시,경상남도 김해시 삼안로 237(삼방동),both
59,망양점,울산광역시,울주군,울산광역시 울주군 온양읍 덕망로 270,both
60,구영현대점,울산광역시,울주군,"울산광역시 울주군 범서읍 점촌4길 37,2호(현대1차상가)",both
61,천상점,울산광역시,울주군,울산 울주군 범서읍 천상2길 15,both
62,덕하점,울산광역시,울주군,울산광역시 울주군 청량면 삼정로 769,both
63,덕신점,울산광역시,울주군,"울산광역시 울주군 온산읍 신온8길 18, 1층 102호",both
64,남창점,울산광역시,울주군,"울산 울주군 온양읍 온양로 155,1층",both
65,나사리점,울산광역시,울주군,울산광역시 울주군 서생면 나사해안길 61-1,both
66,훼미리점,울산광역시,울주군,울산 울주군 상북면 궁근정리 846-14 진우훼미리상가 102,both
67,언양점,울산광역시,울주군,울산 울주군 언양읍 남문길 14,both
68,중남점,울산광역시,울주군,울산 울주군 삼남면 신화리 1481-15,both
69,우정점,울산광역시,중구,울산광역시 중구 우암길 1(우정동),both
70,성안점,울산광역시,중구,"울산광역시 중구 함월16길 13-1, 1층 (성안동)",both
71,서동점(울산),울산광역시,중구,"울산 중구 병영성 3길 9(서동,1층)",both
72,반구점,울산광역시,중구,울산 중구 화합로 395(반구동),both
73,학성점,울산광역시,중구,울산 중구 학성동 189-1,both
74,중구점,울산광역시,중구,"울산광역시 중구 동헌길 79, 1층(교동)",both
75,태화점,울산광역시,중구,울산 중구 신기2길 4(태화동),both
76,다운점,울산광역시,중구,울산광역시 중구 운곡8길 48(다운동),both
77,와동점,경기도,안산시,경기도 안산시 단원구 화정천동로 2안길 28,both
78,성포점,경기도,안산시,경기도 안산시 상록구 성포동 592-2,both
79,케이준 부곡점,경기도,안산시,경기도 안산시 상록구 성호로340,both
80,선암점,울산광역시,남구,"울산광역시 남구 두왕로 174번길 35-1, 1층(선암동)",both
81,무거점,울산광역시,남구,"울산광역시 남구 신복로 13, 1층(무거동)",both
82,옥동점,울산광역시,남구,울산광역시 남구 문수로 369번길 10-1(옥동),both
83,삼산점,울산광역시,남구,울산 남구 삼산동 삼산중로 114번로 23,both
84,달동점,울산광역시,남구,울산 남구 삼산로 254번길 23,both
85,신정1호점,울산광역시,남구,울산광역시 남구 월평로 69(신정동),both
86,봉월점,울산광역시,남구,울산광역시 남구 봉월로 8번길 17(신정동),both
87,야음점,울산광역시,남구,울산 남구 야음동 459-52,both
88,야음변전소점,울산광역시,남구,울산광역시 남구 처용로 26번길 10(야음동),both
89,대화점,경기도,고양시,"경기 고양시 일산서구 강성로 271 (대화동,대화씨티빌 101호)",both
90,가좌대화점,경기도,고양시,경기도 고양시 일산서구 가좌1로 73,both
91,SBS점,경기도,고양시,"경기도 고양시 일산서구 일현로128, 103호",both
92,구일산점,경기도,고양시,경기도 고양시 일산서구 고양대로 706-25,both
93,정발산점,경기도,고양시,경기도 일산동구 산두로 213번길,both
94,풍동점,경기도,고양시,경기도 고양시 일산동구 숲속마을1로 48번길 42 103호,both
95,백석점,경기도,고양시,"경기도 고양시 일산동구 장백로 59, 104호 (백석동,흰돌마을)",both
96,원당점,경기도,고양시,경기도 고양시 덕양구 마상로154번길 2(성사동),both
97,고양점,경기도,고양시,경기도 고양시 덕양구 혜음로 8 삼라마이다스프라자 112호,both
98,사리현점,경기도,고양시,경기도 고양시 일산동구 공릉천로 32,both
99,화정부영점,경기도,고양시,경기도 고양시 덕양구 화중로 220 달빛마을 ,both
100,별빛점,경기도,고양시,경기도 고양시 덕양구 화정동 화신로 2811,both
101,화정주공점,경기도,고양시,"경기도 고양시 덕양구 백양로 6, 17단지 상가 101호",both
102,가라뫼점,경기도,고양시,경기도 고양시 덕양구 행신로 311번길 16,both
103,원흥점,경기도,고양시,"경기도 고양시 덕양구 서삼릉1길 70, 1층일부(원흥동)",both
104,삼송리점,경기도,고양시,경기도 고양시 삼송로 185번길 4,both
105,갈매점,경기도,구리시,"경기도 구리시 갈애순환로 198, 1층 101호(갈매동, 비젼프라자)",both
106,구리점,경기도,구리시,경기도 구리시 원수택로 47-1,both
107,신주례점,부산광역시,사상구,부산광역시 사상구 백양대로 502(주례동),both
108,신라대점,부산광역시,사상구,"부산광역시 사상구 백양대로 703, A동(덕포동)",both
109,괘법한신점,부산광역시,사상구,"부산광역시 사상구 광장로 37번길 82, 1층(괘법동,대동래미안)",both
110,덕포1호점,부산광역시,사상구,부산광역시 사상구 사상로 326(덕포동),both
111,감전점,부산광역시,사상구,부산 사상구 새벽로 167번길 8(감전동),both
112,학장점,부산광역시,사상구,부산 사상구 학장동 574-111 삼성아파트상가 1-102,both
113,엄궁점,부산광역시,사상구,"부산광역시 사상구 엄궁북로 40, (엄궁동,롯데캐슬리버)",both
114,주례점,부산광역시,사상구,부산 사상구 가야대로 306번길 69(주례동),both
115,서창2점,인천광역시,남동구,인천광역시 남동구 서창동 707-3,both
116,만수2점,인천광역시,남동구,"인천 남동구 백범로 206번길 13(만수동 ,1층)",both
117,만수1점,인천광역시,남동구,인천 남동구 만수동 932-3,both
118,만수3점,인천광역시,남동구,인천광역시 남동구 만수6동 1026-1,both
119,구월3점,인천광역시,남동구,인천시 남동구 구월동 1359-20,both
120,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 86,both
121,간석점,인천광역시,남동구,인천 남동구 간석동 113-1번지 102호,both
122,구월점,인천광역시,남동구,인천 남동구 구월동 1248-44,both
123,신안평거점,경상남도,진주시,"경남 진주시 신평공원길 25번길 8-4,1층",both
124,진성점,경상남도,진주시,"경남 진주시 진성면 동부로 1348, 2층",both
125,중앙점,경상남도,진주시,"경남 진주시 진주대로 1022-1, 1층(동성동)",both
126,일반성점,경상남도,진주시,경남 진주시 일반성면 창촌리 47-1,both
127,상봉점,경상남도,진주시,경남 진주시 북장대로 81번길 11(상봉동),both
128,문산점,경상남도,진주시,경남 진주시 문산읍 소문리 153-77(1층),both
129,공단점,경상남도,진주시,경남 진주시 상평동 227 동국1차(아)상가 102,both
130,가호점,경상남도,진주시,경남 진주시 가좌길 54 (가좌동),both
131,봉곡사림점,경상남도,창원시,"경남 창원시 의창구 봉곡로 50,1층(봉곡동)",both
132,석동점,경상남도,창원시,"경남 창원시 진해구 진해대로 886번길 20,1층(석동)",both
133,오동동점,경상남도,창원시,경남 창원시 마산합포구 오동동10길 15(오동동),both
134,회원1동점,경상남도,창원시,경남 창원시 마산회원구 회원동 29-15,both
135,호계점,경상남도,창원시,"경상남도 창원시 마산회원구 내서읍 광려천북로 208, 103호(화인상가)",both
136,합성점,경상남도,창원시,창원시 마산회원구 합성동 322-42,both
137,한일점,경상남도,창원시,창원시 마산회원구 양덕남1길 34(양덕동),both
138,팔용점,경상남도,창원시,창원시 의창구 팔용동 194-7 1층,both
139,지산점,경상남도,창원시,창원시 마산합포구 진북면 지산리 250-16,both
140,자은점,경상남도,창원시,창원시 진해구 자은동 975-12 1층 102호,both
141,자산점,경상남도,창원시,창원시 마산합포구 자산동 189-3,both
142,웅천점,경상남도,창원시,창원시 진해구 북부동 560-4 대풍연립 101,both
143,용원점,경상남도,창원시,창원시 진해구 용원동 1206 현대아파트상가  109,both
144,신월점,경상남도,창원시,"경상남도 창원시 의창구 창이대로570번길 13-3, 1층 107호(신월동)",both
145,삼계점,경상남도,창원시,창원시 마산회원구 내서읍 삼계리 637번지,both
146,산호점,경상남도,창원시,경상남도 창원시 마산합포구 산호남로 6(산호동),both
147,산복점,경상남도,창원시,"경남 창원시 마산회원구 회원남로 14(회원동, 102호)",both
148,사파점,경상남도,창원시,"경상남도 창원시 성산구 창이대로663번길 5, 102-1호(사파동,미남빌딩)",both
149,반지점,경상남도,창원시,"창원시 성산구 원이대로393번길 17-1 (반지동,2층)",both
150,반림점,경상남도,창원시,창원시 성산구 중앙동 74-6 1층 B호,both
151,동마산점,경상남도,창원시,창원시 마산회원구 구암남3길 13(구암동),both
152,도계점,경상남도,창원시,"경상남도 창원시 의창구 도계로4번길 23, 1층 10호(도계동, 동영아트빌라)",both
153,대방점,경상남도,창원시,"창원시 성산구 대정로 131 213(대방동,대방덕산타운상가 213호)",both
154,구암점,경상남도,창원시,경상남도 창원시 마산회원구 구암북2길 6(구암동),both
155,경남대점,경상남도,창원시,경상남도 창원시 마산합포구 해안대로 71(해운동),both
156,가음정점,경상남도,창원시,창원시 성산구 남산동 601-1 창남상가 1층 108,both
157,가고파점,경상남도,창원시,경남 창원시 마산회원구 석전1동 262-2,both
158,옥정1호점,경기도,양주시,경기도 양주시 옥정동로 173 레이크프라자 107호,both
159,광적점,경기도,양주시,경기도 양주시 광적면 가래비길 67,both
160,은현점,경기도,양주시,경기도 양주시 은현면 선암리 335-1,both
161,남면점,경기도,양주시,경기도 양주시 남면 화합로 610번길 87,both
162,산북점,경기도,양주시,경기도 양주시 평화로 1267번길 6,both
163,덕정점,경기도,양주시,경기도 양주시 덕정길 50 가-1 4필지,both
164,삼숭점,경기도,양주시,경기도 양주시 삼숭로38번길 102,both
165,인천장기점,인천광역시,계양구,인천광역시 계양구 장기로 29 (장기동),both
166,병방점,인천광역시,계양구,인천시 계양구 병방동 92-26,both
167,계양점,인천광역시,계양구,인천시 계양구 용종동 214-1 ,both
168,계산점,인천광역시,계양구,인천시 계양구 계산동 932-11,both
169,효성점,인천광역시,계양구,인천시 계양구 효성동 192-1 (104호),both
170,구로점,서울특별시,구로구,서울특별시 구로구 구로동로 213,both
171,신도림점,서울특별시,구로구,서울시 구로구 신도림동 396 - 140,both
172,구로가산점,서울특별시,구로구,서울 구로구 구로동 792-22번지,both
173,개봉점,서울특별시,구로구,"서울특별시 구로구 고척로27길 58, 1층(개봉동)",both
174,개봉2점,서울특별시,구로구,서울특별시 구로구 개봉동 357-22,both
175,한마을점,서울특별시,구로구,서울특별시 구로구 경인로 377-1 (고척동),both
176,오류점,서울특별시,구로구,서울특별시 구로구 오류동 27-37,both
177,헬리오시티점,서울특별시,송파구,서울시 송파구 가락로 16길 2-26 (석촌동),both
178,풍납점,서울특별시,송파구,서울 송파구 풍납동 392번지,both
179,송파점,서울특별시,송파구,서울 송파구 송파동 135-18 102호,both
180,가락점,서울특별시,송파구,서울 송파구 가락동 82-6번지,both
181,문정점,서울특별시,송파구,서울 송파구 문정동 29,both
182,오금점,서울특별시,송파구,서울 송파구 오금동 151-6번지,both
183,삼전점,서울특별시,송파구,서울시 송파 삼전 167-17,both
184,신천점,서울특별시,송파구,서울시 송파 잠실 185-9,both
185,남동탄점,경기도,화성시,경기도 화성시 동탄대로4길95 (장지동),both
186,동탄중앙점,경기도,화성시,경기도 화성시 동탄산척로 2나길 6-7 (산척동),both
187,조암점,경기도,화성시,경기도 화성시 장안면 기아자동차로 789 103호,both
188,향남2점,경기도,화성시,경기도 화성시 향남읍 신광길 19. 102호,both
189,서신,경기도,화성시,경기도 화성시 서신면 매화리 356-1,both
190,기안,경기도,화성시,경기도 화성시 기안동 355-16,both
191,봉담,경기도,화성시,경기도 화성시 봉담읍 상리15-10,both
192,동탄2,경기도,화성시,경기도 화성시 지산1길 22-1 103호(영천동),both
193,동탄,경기도,화성시,경기도 화성시 동탄 반송3길 50-7. 1층(반송동),both
194,병점점,경기도,화성시,경기도 화성시 병점3로 157 상가 106,both
195,반도체,경기도,화성시,경기도 화성 태안 반월 360-8,both
196,송산,경기도,화성시,경기도 화성시 송산면 사강시장길 60,both
